source_fidelity_first_pass	warmuphmc	inferred_translation_note	row_source_claim	source_fidelity_reason	source_fidelity_verdict	inferred_family_provenance	semantic_route	source_line	renderer_family_provenance	probe_id	probe_evidence_from_row	renderer_family_claim	family_discrepancy	log_density	formula_support	exact_evidence_kind	stan_data_sha256	family_support	dimension	failure_stage	failure_evidence	exact_probe_id	descriptor_mount_contract	inferred_translation_status	receipt_body_sha256	source	source_path	formula_claim_matches_return	row_key	bridgestan_instantiate	brmi_eval	dataset_claim	exact_current_brm_body	exact_capability_tier	warmuphmc_draws	dataset_support	dataset_receipt_statuses	brmi_parse	data_only_citation	stanc	source_fidelity_manual_reviewed	stan_transpile	stan_code_sha256	family_description_claim	name_claim	formula_return	gradient_finite	sbpmx_pattern_provenance	family_metadata_claim	receipt_retrieved_at	key	deployed	inferred_current_brm_body	descriptor	exact_translation_note	probe_evidence_kind	sbbrmi_lower	exact_translation_status	receipt_final_url	sbpmx_semantic_pattern	citation_authority_class	dataset_receipt_urls	historical_sha	formula_claim	source_correction_with_evidence	inferred_family	receipt_evidence_anchor	semantic_route_note	receipt_http_status	inferred_capability_tier	row_index	data_shape_assumptions
adapted-but-defensible	not-run	explicit Normal likelihood; residual scale estimated on log scale	https://bambinos.github.io/bambi/notebooks/radon_example.html	The cited model retains county-specific floor effects together with log uranium; the catalog drops the county-varying floor component and keeps only a county intercept.	mismatch	inferred-from-description	ordinary_brm	239	CatalogServer_default_unsubstantiated	eb96fda1c41710fe	22	gaussian	renderer-default-unsubstantiated; inference happens to agree	-3.8069883206128132	partial_semantic_terms:4/4	not-probed	28c680f53e605ef263fa164d528e713e47523371a78bf5e330569a7c4bf688eb	explicit_token_present	7				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	8ef807a88bd293b86636285eca82f476d175186bae5307ae2e30d30ebe6ff09f	bambi	scripts/examples/bambi.jl	true	bambi:radon_county_pred	pass	pass	radon		unresolved-family		name_or_key_present	reachable-data-or-description	pass	false	pass	true	pass	5ca014d4696093f88712ff8490ee41f6161213fd84da15d6afd2999088c89824	gaussian	Radon — County-Level Uranium Predictor	log_radon ~ floor + log_u + (1|county)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.610088+00:00	radon_county_pred	true	loc ~ floor + log_u + (1|county)\nlog(sigma) ~ 1\nlog_radon ~ Normal(loc, sigma)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/radon_example.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://raw.githubusercontent.com/pymc-devs/pymc-examples/main/examples/data/srrs2.dat	05c3f465e7987e8d7caa7e214fedddd90415a922	log_radon ~ floor + log_u + (1|county)	Use log_radon ~ 0 + floor + log_u + (0 + floor | county), or cite a separate random-intercept-only adaptation.	gaussian	radon_example: county-predictor model block containing log_u and 0 + floor | county	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	11	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Normal likelihood; residual scale estimated on log scale	https://bambinos.github.io/bambi/notebooks/Strack_RRR_re_analysis.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	272	CatalogServer_default_unsubstantiated	f300aae241e42e94	24	gaussian	renderer-default-unsubstantiated; inference happens to agree	-7.817384082920588	exact_text_present	not-probed	9fb4180ccbc6793e6530af494bc42ac9863b628ee28eaa3da4029b54caea14be	explicit_token_present	6				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	5f00a46661437bc2c863ee3f93eefa739def1e7b8b5bf91a145b7082b3aa61ed	bambi	scripts/examples/bambi.jl	true	bambi:strack_rrr_simple	pass	pass	strack_rrr		unresolved-family		name_or_key_present	reachable-data-or-description	pass	false	pass	false	pass	a9bb78235ba2acfdccd14b6865ee54299358736f62d7126b94d9af08ed153a12	gaussian	Strack RRR — Simple Random Effects	value ~ condition + (1|uid)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.539671+00:00	strack_rrr_simple	true	loc ~ condition + (1|uid)\nlog(sigma) ~ 1\nvalue ~ Normal(loc, sigma)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/Strack_RRR_re_analysis.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://github.com/bambinos/bambi	05c3f465e7987e8d7caa7e214fedddd90415a922	value ~ condition + (1|uid)		gaussian	text_offset=19; matched_terms=effects,random,rrr,strack; context_sha256=50939f31cfe51883	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	12	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Normal likelihood; residual scale estimated on log scale	https://bambinos.github.io/bambi/notebooks/Strack_RRR_re_analysis.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	288	CatalogServer_default_unsubstantiated	49e10b0e231ac524	26	gaussian	renderer-default-unsubstantiated; inference happens to agree	-2.5583030664754682	exact_text_present	not-probed	825f5f0ff797fcf95022ab2df9f19c339ecaa0f37e83417e322812873d186043	explicit_token_present	16				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	5f00a46661437bc2c863ee3f93eefa739def1e7b8b5bf91a145b7082b3aa61ed	bambi	scripts/examples/bambi.jl	true	bambi:strack_rrr_full	pass	pass	strack_rrr		unresolved-family		name_or_key_present	reachable-data-or-description	pass	false	pass	false	pass	79c859151228b600220b2b7f10cc872ac060416ad414807b604416944045a195	gaussian	Strack RRR — Full Crossed Random Effects	value ~ condition + age + gender + (1|uid) + (condition|study) + (condition|stimulus)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.539671+00:00	strack_rrr_full	true	loc ~ condition + age + gender + (1|uid) + (condition|study) + (condition|stimulus)\nlog(sigma) ~ 1\nvalue ~ Normal(loc, sigma)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/Strack_RRR_re_analysis.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://github.com/bambinos/bambi	05c3f465e7987e8d7caa7e214fedddd90415a922	value ~ condition + age + gender + (1|uid) + (condition|study) + (condition|stimulus)		gaussian	text_offset=382; matched_terms=effects,random,rrr,strack,study; context_sha256=d386e40b775e9b1f	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	13	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	three-way/chained `*` expansion cannot be represented by current binary raw-column `&`	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	321	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		exact_text_present	not-probed		explicit_token_present					no executable descriptor until translation is resolved	unsupported	446a4d28141a9e801d04dd212140c443fa160e5f80c19d2a51ee3f48b77c3252	bambi	scripts/examples/bambi.jl	true	bambi:shooter_rate_simple	not-run	not-run	shooter		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	false	not-run		gaussian	Shooter Task — Rate (No Target Effect)	rate ~ S(race) * S(object) + (S(race) * S(object) | subject)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.610539+00:00	shooter_rate_simple	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/shooter.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	rate ~ S(race) * S(object) + (S(race) * S(object) | subject)		gaussian	text_offset=2232; matched_terms=object,rate,shooter,subject,target,task; context_sha256=86af394f5bbb0f20	direct population/likelihood route when the family and terms are supported	200	unsupported	14	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	three-way/chained `*` expansion cannot be represented by current binary raw-column `&`	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	337	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		exact_text_present	not-probed		explicit_token_present					no executable descriptor until translation is resolved	unsupported	446a4d28141a9e801d04dd212140c443fa160e5f80c19d2a51ee3f48b77c3252	bambi	scripts/examples/bambi.jl	true	bambi:shooter_rate_target	not-run	not-run	shooter		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	false	not-run		gaussian	Shooter Task — Rate (With Target Effect)	rate ~ S(race) * S(object) + (S(race) * S(object) | subject) + (S(object) | target)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.610539+00:00	shooter_rate_target	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/shooter.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	rate ~ S(race) * S(object) + (S(race) * S(object) | subject) + (S(object) | target)		gaussian	text_offset=2232; matched_terms=object,rate,shooter,subject,target,task; context_sha256=86af394f5bbb0f20	direct population/likelihood route when the family and terms are supported	200	unsupported	15	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	three-way/chained `*` expansion cannot be represented by current binary raw-column `&`	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	353	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		exact_text_present	not-probed		explicit_token_present					no executable descriptor until translation is resolved	unsupported	446a4d28141a9e801d04dd212140c443fa160e5f80c19d2a51ee3f48b77c3252	bambi	scripts/examples/bambi.jl	true	bambi:shooter_binary	not-run	not-run	shooter		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	false	not-run		bernoulli	Shooter Task — Binary Shoot Decision	shoot_or_not[shoot] ~ S(race)*S(object) + (S(race)*S(object) | subject) + (S(object) | target)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.610539+00:00	shooter_binary	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://bambinos.github.io/bambi/notebooks/shooter_crossed_random_ANOVA.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://raw.githubusercontent.com/bambinos/bambi/main/docs/notebooks/data/shooter.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	shoot_or_not[shoot] ~ S(race)*S(object) + (S(race)*S(object) | subject) + (S(object) | target)		bernoulli	text_offset=2232; matched_terms=object,shoot,shooter,subject,target,task; context_sha256=8202f0c340178976	direct population/likelihood route when the family and terms are supported	200	unsupported	16	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	explicit Bernoulli-logit likelihood	https://bambinos.github.io/bambi/notebooks/fixed_random.html	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-description	ordinary_brm	390	CatalogServer_default_unsubstantiated	94080b000d8beca3	34	gaussian	renderer-default-contradicts semantic inference	-8.317766166719343	insufficient_terms:0/0	not-probed	08d1619285d63cadc966690f7f7b90728f1bb9fe775aa52eeee6b2d759d8b329	explicit_token_present	2				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	d4bce0eae68bcb51665e67733fcd6b6842aa9790cbae90236b42613b2ee4e49e	bambi	scripts/examples/bambi.jl	true	bambi:fixed_random_naive	pass	pass	fixed_random		unresolved-family		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	796f6253cff10172da33f605c950e641d3b4cf3fda07044106acb7d8383714ce	bernoulli	Fixed/Random Effects — Naive Model	y ~ x + z	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.553523+00:00	fixed_random_naive	true	log_odds ~ x + z\ny ~ BernoulliLogit(log_odds)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/fixed_random.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x + z		bernoulli	text_offset=0; matched_terms=effects,fixed,model,random; context_sha256=3ee34c860228943a	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	17	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Bernoulli-logit likelihood	https://bambinos.github.io/bambi/notebooks/fixed_random.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	405	CatalogServer_default_unsubstantiated	845d72471ba99ef7	36	gaussian	renderer-default-contradicts semantic inference	-8.317766166719343	exact_text_present	not-probed	c82590ed1dfcf6a3fd987ba0eb7bd4721e3ae2e68854faca0bc0b07b8556e7a8	explicit_token_present	4				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	d4bce0eae68bcb51665e67733fcd6b6842aa9790cbae90236b42613b2ee4e49e	bambi	scripts/examples/bambi.jl	true	bambi:fixed_random_fe	pass	pass	fixed_random		unresolved-family		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	45602a63779662937bdcbbe62edff9de140ae90b6bceae8ac0875b3d385e1231	bernoulli	Fixed/Random Effects — Fixed Effects Model	y ~ 0 + C(group) + x + z	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.553523+00:00	fixed_random_fe	true	log_odds ~ 0 + group + x + z\ny ~ BernoulliLogit(log_odds)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/fixed_random.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ 0 + C(group) + x + z		bernoulli	text_offset=617; matched_terms=effects,fixed,group,model,random; context_sha256=487827b296c417c8	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	18	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Bernoulli-logit likelihood	https://bambinos.github.io/bambi/notebooks/fixed_random.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	420	CatalogServer_default_unsubstantiated	126e85a74fc6645b	38	gaussian	renderer-default-contradicts semantic inference	-8.317766166719343	exact_text_present	not-probed	50fde2b851ade1187a3b1105c2359cf22443fff37f1f294e21419438bff12d82	explicit_token_present	6				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	d4bce0eae68bcb51665e67733fcd6b6842aa9790cbae90236b42613b2ee4e49e	bambi	scripts/examples/bambi.jl	true	bambi:fixed_random_re	pass	pass	fixed_random		unresolved-family		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	993b9b4885dddfd45ef6af8b3abb9856e7ef64f0ac30ac04892661b0f10aa164	bernoulli	Fixed/Random Effects — Random Effects Model	y ~ x + z + (1|group)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.553523+00:00	fixed_random_re	true	log_odds ~ x + z + (1|group)\ny ~ BernoulliLogit(log_odds)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/fixed_random.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x + z + (1|group)		bernoulli	text_offset=617; matched_terms=effects,fixed,group,model,random; context_sha256=487827b296c417c8	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	19	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Bernoulli-logit likelihood	https://bambinos.github.io/bambi/notebooks/fixed_random.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	435	CatalogServer_default_unsubstantiated	62d1aebc981f4219	40	gaussian	renderer-default-contradicts semantic inference	-8.317766166719343	exact_text_present	not-probed	a6e2fad6e2fc6afc50041652816562f5a45d099dfa213d25729430137c55903f	explicit_token_present	7				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	d4bce0eae68bcb51665e67733fcd6b6842aa9790cbae90236b42613b2ee4e49e	bambi	scripts/examples/bambi.jl	true	bambi:fixed_random_mundlak	pass	pass	fixed_random		unresolved-family		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	544297fc465c12ca5954d1d817d5ff6ec1d102ad5e4efd47c9b808dc70add3b5	bernoulli	Fixed/Random Effects — Mundlak Machine	y ~ x + z + xbar + (1|group)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.553523+00:00	fixed_random_mundlak	true	log_odds ~ x + z + xbar + (1|group)\ny ~ BernoulliLogit(log_odds)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/fixed_random.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x + z + xbar + (1|group)		bernoulli	text_offset=617; matched_terms=effects,fixed,group,mundlak,random; context_sha256=487827b296c417c8	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	20	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	explicit Normal likelihood; residual scale estimated on log scale	https://bambinos.github.io/bambi/notebooks/t_regression.html	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-description	ordinary_brm	467	CatalogServer_default_unsubstantiated	a458f12f272bf78b	42	gaussian	renderer-default-unsubstantiated; inference happens to agree	-7.817384082920588	insufficient_terms:0/0	not-probed	28d5c8d51b2b49c4c2a58cd6c4a4a15574427da8e534c122c6b752d742c27e19	explicit_token_present	2				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	c314d1505674bdaa1c461cf48d0c3d38237511b38efee0442992e21c6203afa0	bambi	scripts/examples/bambi.jl	true	bambi:t_regression_gaussian	pass	pass	t_regression		unresolved-family		name_or_key_present	synthetic-no-external-receipt	pass	false	pass	false	pass	bd16d2c179883196a07e5ee5e7a599683a0864a3a90ee56902e8c65676bffac3	gaussian	Robust Regression — Gaussian Family	y ~ x	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.615046+00:00	t_regression_gaussian	true	loc ~ x\nlog(sigma) ~ 1\ny ~ Normal(loc, sigma)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/t_regression.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x		gaussian	text_offset=0; matched_terms=regression,robust; context_sha256=9d343ef506cff257	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	21	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	likelihood family `t` has no semantics-preserving current translation	https://bambinos.github.io/bambi/notebooks/t_regression.html	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-description	ordinary_brm	482	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		insufficient_terms:0/0	not-probed		not_observed					no executable descriptor until translation is resolved	unsupported	c314d1505674bdaa1c461cf48d0c3d38237511b38efee0442992e21c6203afa0	bambi	scripts/examples/bambi.jl	true	bambi:t_regression_t	not-run	not-run	t_regression		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run		t	Robust Regression — Student's t Family	y ~ x	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.615046+00:00	t_regression_t	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://bambinos.github.io/bambi/notebooks/t_regression.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y ~ x		t	text_offset=0; matched_terms=regression,robust; context_sha256=9d343ef506cff257	direct population/likelihood route when the family and terms are supported	200	unsupported	22	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit Normal likelihood; residual scale estimated on log scale	https://bambinos.github.io/bambi/notebooks/predict_new_groups.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-description	ordinary_brm	519	CatalogServer_default_unsubstantiated	181998d886e20088	46	gaussian	renderer-default-unsubstantiated; inference happens to agree	-4.306988320612813	exact_text_present	not-probed	034f9eb90448fbfb2330ca36eef3e17ed3d11647bb0124f956e8ec1c9536ce4e	explicit_token_present	7				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	6627763b6c73d1d67ff1ff2e0d1cbe219195cefaf149d03f039644b093c7245f	bambi	scripts/examples/bambi.jl	true	bambi:predict_new_groups	pass	pass	predict_new_groups		unresolved-family		name_or_key_present	reachable-data-or-description	pass	false	pass	false	pass	43adbcab8fa98d91c10269a62057bacc40395d12a6351505a598fc31f5bf0642	gaussian	Predict New Groups	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.609232+00:00	predict_new_groups	true	loc ~ 0 + weeks + smoking_status + (0 + weeks | patient)\nlog(sigma) ~ 1\nfvc ~ Normal(loc, sigma)	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://bambinos.github.io/bambi/notebooks/predict_new_groups.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://gist.githubusercontent.com/ucals/2cf9d101992cb1b78c2cdd6e3bac6a4b/raw/43034c39052dcf97d4b894d2ec1bc3f90f3623d9/osic_pulmonary_fibrosis.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)		gaussian	text_offset=6432; matched_terms=fvc,smoking_status,weeks; context_sha256=a21d2400efbf8a43	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	23	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
