key	deployed	family_text_claim	dataset_source_claim	row_source_claim	hidden_claim	historical_sha	source_line	example_claim	source	source_path	formula_claim	formula_match	name_claim	formula_return	family_claim_provenance	row_index	verified_claim	family_claim	dataset_claim	variant	family_selected	family_selected_provenance	family_audit_evidence_class	family_audit_evidence_strength	family_audit_authoritative_surface	family_audit_authoritative_revision	family_audit_authoritative_path_anchor	family_audit_retrieved_at_utc	family_audit_http_status	family_audit_explicit_evidence	family_audit_semantic_evidence	family_audit_dataset_evidence	family_audit_negative_evidence	family_audit_decision_rationale	semantic_route	route_note	translation_status	surface_support_class	surface_secondary_gap	current_brm_body	translation_note	data_columns	group_columns	data_shape_assumptions
airp_rw1	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	241	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'rw1')	true	Airline Passengers — Random Walk (RW1) Temporal Smoothing	log_y ~ 0 + f(t, model = 'rw1')	unresolved	331	false		airpassengers	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:241-255; rinla/R/inla.R:235; ch-temporal.html RW1 sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical row prose explicitly states Gaussian; authoritative inla() source sets family="gaussian" by default when no family argument is supplied.	A continuous log_y response with a latent RW1 mean uses INLA's explicit Gaussian default.	Historical loader hard-codes all 144 AirPassengers counts and computes continuous log_y.	Catalog family metadata is blank; the cited chapter does not fit AirPassengers and its RW1 example retains an intercept with constr=FALSE, so model fidelity is mismatch; the response values alone cannot establish Gaussian residuals.	Gaussian is recovered from the explicit source/default while remaining orthogonal to the unsupported AirPassengers formula adaptation.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	log_y,t,rw1		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_rw2	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	257	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'rw2')	true	Airline Passengers — Random Walk (RW2) Temporal Smoothing	log_y ~ 0 + f(t, model = 'rw2')	unresolved	332	false		airpassengers	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:257-270; rinla/R/inla.R:235; ch-temporal.html RW2 sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical prose explicitly says Gaussian and authoritative inla() defaults family to "gaussian".	RW2 supplies a latent smooth mean for continuous log_y without changing the observation likelihood.	Historical loader contains the canonical 144-count series and derived log_y.	Catalog family metadata is blank; the cited chapter supplies no AirPassengers RW2 fit and the no-intercept constrained-field claim is unsupported; dataset support is only continuous-valued.	The explicit INLA default resolves Gaussian, not the inaccurate model provenance.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	log_y,t,rw2		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_rw2	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	257	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'rw2')	true	Airline Passengers — Random Walk (RW2) Temporal Smoothing	log_y ~ 0 + f(t, model = 'rw2')	unresolved	332	false		airpassengers	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:257-270; rinla/R/inla.R:235; ch-temporal.html RW2 sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical prose explicitly says Gaussian and authoritative inla() defaults family to "gaussian".	RW2 supplies a latent smooth mean for continuous log_y without changing the observation likelihood.	Historical loader contains the canonical 144-count series and derived log_y.	Catalog family metadata is blank; the cited chapter supplies no AirPassengers RW2 fit and the no-intercept constrained-field claim is unsupported; dataset support is only continuous-valued.	The explicit INLA default resolves Gaussian, not the inaccurate model provenance.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	log_y,t,rw2		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_ar1	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	272	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'ar1')	true	Airline Passengers — AR(1) Temporal Process	log_y ~ 0 + f(t, model = 'ar1')	unresolved	333	false		airpassengers	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:272-285; rinla/R/inla.R:235; ch-temporal.html AR1 sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical row explicitly states Gaussian and authoritative inla() source explicitly defaults to family="gaussian".	The AR1 term is a latent process; it does not imply a non-Gaussian observation family.	Historical AirPassengers loader provides continuous log_y over 144 months.	Catalog family metadata is blank; official AR1 examples use other data and an intercept, so the claimed no-intercept AirPassengers model is unsupported; log transformation alone does not prove Gaussian noise.	Recover Gaussian solely from explicit family/default evidence and keep source-fidelity mismatch separate.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	log_y,t,ar1		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_ar1	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	272	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'ar1')	true	Airline Passengers — AR(1) Temporal Process	log_y ~ 0 + f(t, model = 'ar1')	unresolved	333	false		airpassengers	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:272-285; rinla/R/inla.R:235; ch-temporal.html AR1 sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical row explicitly states Gaussian and authoritative inla() source explicitly defaults to family="gaussian".	The AR1 term is a latent process; it does not imply a non-Gaussian observation family.	Historical AirPassengers loader provides continuous log_y over 144 months.	Catalog family metadata is blank; official AR1 examples use other data and an intercept, so the claimed no-intercept AirPassengers model is unsupported; log transformation alone does not prove Gaussian noise.	Recover Gaussian solely from explicit family/default evidence and keep source-fidelity mismatch separate.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	log_y,t,ar1		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_seasonal	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	287	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	true	Airline Passengers — Seasonal Latent Field	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	unresolved	334	false		airpassengers	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:287-300; rinla/R/inla.R:235; ch-temporal.html seasonal sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical row explicitly states Gaussian and authoritative inla() defaults to family="gaussian".	A sum-to-zero seasonal latent field governs the mean of continuous log_y and leaves the Gaussian likelihood unchanged.	Historical loader supplies canonical AirPassengers and log_y with month/year indices.	Catalog family metadata is blank; cited page has no claimed AirPassengers seasonal fit, and a centered seasonal field as the entire no-intercept mean is unsupported.	Gaussian is explicit, but that family result does not rescue the formula/source mismatch.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	log_y,t,seasonal,season		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
airp_seasonal	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	287	airpassengers_temporal	inla	scripts/examples/inla.jl	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	true	Airline Passengers — Seasonal Latent Field	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	unresolved	334	false		airpassengers	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited INLA Gitbook temporal chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html; authoritative R-INLA source https://github.com/hrue/r-inla	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1	scripts/examples/inla.jl:287-300; rinla/R/inla.R:235; ch-temporal.html seasonal sections	2026-07-28T22:56:15Z	temporal=200; upstream-git=ok	Historical row explicitly states Gaussian and authoritative inla() defaults to family="gaussian".	A sum-to-zero seasonal latent field governs the mean of continuous log_y and leaves the Gaussian likelihood unchanged.	Historical loader supplies canonical AirPassengers and log_y with month/year indices.	Catalog family metadata is blank; cited page has no claimed AirPassengers seasonal fit, and a centered seasonal field as the entire no-intercept mean is unsupported.	Gaussian is explicit, but that family result does not rescue the formula/source mismatch.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	log_y,t,seasonal,season		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
veteran_weibull	true		https://vincentarelbundock.github.io/Rdatasets/csv/survival/veteran.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-survival.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	304	veteran_survival	inla	scripts/examples/inla.jl	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	true	VA Lung Cancer — Weibull Survival Model	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	unresolved	335	false		veteran	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	inla,time,status,trt,celltype,karno,diagtime,age,prior		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
veteran_weibull	true		https://vincentarelbundock.github.io/Rdatasets/csv/survival/veteran.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-survival.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	304	veteran_survival	inla	scripts/examples/inla.jl	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	true	VA Lung Cancer — Weibull Survival Model	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	unresolved	335	false		veteran	inferred-family	weibull	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			response expression is supported after an explicit named data-derivation step; transformed-response Jacobian/conditioning semantics still require review	inla,time,status,trt,celltype,karno,diagtime,age,prior		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
lidar_rw2	true		https://vincentarelbundock.github.io/Rdatasets/csv/SemiPar/lidar.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	325	lidar_smooth	inla	scripts/examples/inla.jl	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	true	LIDAR — Nonparametric Regression via RW2	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	unresolved	336	false		lidar	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; official INLA Gitbook smoothing chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html; authoritative R-INLA source; CRAN SemiPar source mirror https://github.com/cran/SemiPar; claimed Rdatasets CSV	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1; SemiPar=85280c37a01d525e516a7f66545f097ac43ed128	scripts/examples/inla.jl:325-340; rinla/R/inla.R:235; SemiPar/man/lidar.Rd:1-32; SemiPar/data/lidar.txt.gz	2026-07-28T22:56:15Z	smoothing=200; claimed-dataset-CSV=404; upstream-git=ok; SemiPar-git=ok	Historical row explicitly states Gaussian; authoritative inla() defaults family="gaussian"; official smoothing material presents the matching LIDAR RW2 Gaussian example.	Continuous logratio is modeled around an RW2 latent mean, matching a Gaussian observation model.	Authoritative SemiPar package contains 221 observations with range and logratio and ships data/lidar.txt.gz.	Catalog family metadata is blank; the claimed Rdatasets URL now returns 404, so the live dataset receipt is dead even though the authoritative CRAN mirror preserves the dataset.	Explicit INLA default plus matching official example recover Gaussian; dataset preservation repairs reachability without using values to select the family.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	logratio,range,rw2,FALSE		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
lidar_rw2	true		https://vincentarelbundock.github.io/Rdatasets/csv/SemiPar/lidar.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	325	lidar_smooth	inla	scripts/examples/inla.jl	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	true	LIDAR — Nonparametric Regression via RW2	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	unresolved	336	false		lidar	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; official INLA Gitbook smoothing chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html; authoritative R-INLA source; CRAN SemiPar source mirror https://github.com/cran/SemiPar; claimed Rdatasets CSV	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; r-inla=c6e595b78f2fbca58fa976636716bdf0a9f9dee1; SemiPar=85280c37a01d525e516a7f66545f097ac43ed128	scripts/examples/inla.jl:325-340; rinla/R/inla.R:235; SemiPar/man/lidar.Rd:1-32; SemiPar/data/lidar.txt.gz	2026-07-28T22:56:15Z	smoothing=200; claimed-dataset-CSV=404; upstream-git=ok; SemiPar-git=ok	Historical row explicitly states Gaussian; authoritative inla() defaults family="gaussian"; official smoothing material presents the matching LIDAR RW2 Gaussian example.	Continuous logratio is modeled around an RW2 latent mean, matching a Gaussian observation model.	Authoritative SemiPar package contains 221 observations with range and logratio and ships data/lidar.txt.gz.	Catalog family metadata is blank; the claimed Rdatasets URL now returns 404, so the live dataset receipt is dead even though the authoritative CRAN mirror preserves the dataset.	Explicit INLA default plus matching official example recover Gaussian; dataset preservation repairs reachability without using values to select the family.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	logratio,range,rw2,FALSE		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
surg_binomial	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	344	surg_mortality	inla	scripts/examples/inla.jl	r ~ f(hospital, model = 'iid')	true	Hospital Mortality — Binomial IID Overdispersion	r ~ f(hospital, model = 'iid')	unresolved	337	false		surg	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited Gitbook chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html; official R-INLA Surg example https://sites.google.com/a/r-inla.org/www/examples/volume-1/code-for-surg-example	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; official-surg-page=live@2026-07-28	scripts/examples/inla.jl:154-171 and 344-358; official Surg page lines containing formula=r~f(hospital,model="iid") and inla(...family="binomial",Ntrials=n)	2026-07-28T22:56:15Z	cited-chapter=200; official-surg=200	The official R-INLA project Surg code exactly states data(Surg), formula r ~ f(hospital,model="iid"), and inla(...,family="binomial",Ntrials=n); historical row prose gives the same family/trials contract.	Deaths r out of operations n by hospital are binomial counts with hospital-level IID logit variation.	Historical synthetic loader has 12 hospitals, n operations, and integer r=round(p*n), so 0<=r<=n; it mirrors schema but not stochastic sampling.	Catalog family metadata is blank; the originally cited generic chapter lists binomial but contains no Surg formula, so that receipt alone was unverifiable; synthetic r is deterministic expected count.	The separate official R-INLA Surg example supplies exact model-level explicit evidence and upgrades recovery to strong.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	r,hospital,iid		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
surg_binomial	true		synthetic	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	344	surg_mortality	inla	scripts/examples/inla.jl	r ~ f(hospital, model = 'iid')	true	Hospital Mortality — Binomial IID Overdispersion	r ~ f(hospital, model = 'iid')	unresolved	337	false		surg	inferred-family	binomial	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/inla.jl; cited Gitbook chapter https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html; official R-INLA Surg example https://sites.google.com/a/r-inla.org/www/examples/volume-1/code-for-surg-example	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; official-surg-page=live@2026-07-28	scripts/examples/inla.jl:154-171 and 344-358; official Surg page lines containing formula=r~f(hospital,model="iid") and inla(...family="binomial",Ntrials=n)	2026-07-28T22:56:15Z	cited-chapter=200; official-surg=200	The official R-INLA project Surg code exactly states data(Surg), formula r ~ f(hospital,model="iid"), and inla(...,family="binomial",Ntrials=n); historical row prose gives the same family/trials contract.	Deaths r out of operations n by hospital are binomial counts with hospital-level IID logit variation.	Historical synthetic loader has 12 hospitals, n operations, and integer r=round(p*n), so 0<=r<=n; it mirrors schema but not stochastic sampling.	Catalog family metadata is blank; the originally cited generic chapter lists binomial but contains no Surg formula, so that receipt alone was unverifiable; synthetic r is deterministic expected count.	The separate official R-INLA Surg example supplies exact model-level explicit evidence and upgrades recovery to strong.	stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	r,hospital,iid		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
boston_besag	true		https://vincentarelbundock.github.io/Rdatasets/csv/MASS/Boston.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-spatial.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	360	boston_spatial	inla	scripts/examples/inla.jl	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	true	Boston Housing — Gaussian Spatial (ICAR / Besag)	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	unresolved	338	false		boston_housing	exact-metadata		unresolved													stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	medv,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,id,besag,W		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
boston_besag	true		https://vincentarelbundock.github.io/Rdatasets/csv/MASS/Boston.csv	https://becarioprecario.bitbucket.io/inla-gitbook/ch-spatial.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	360	boston_spatial	inla	scripts/examples/inla.jl	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	true	Boston Housing — Gaussian Spatial (ICAR / Besag)	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	unresolved	338	false		boston_housing	inferred-family	gaussian	inferred-from-name													stanblocks_plate	faithful-candidate: INLA latent/group term requires an explicit plate declaration	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	medv,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,id,besag,W		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
plodia_iid	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/PlodiaPO.csv	https://cran.r-project.org/web/packages/MCMCglmm/vignettes/Overview.pdf	false	05c3f465e7987e8d7caa7e214fedddd90415a922	119	plodiaPO_iid	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: PO ~ 1; random: ~FSfamily	true	Phenoloxidase — Gaussian GLMM with Full-Sib Family Random Effect	fixed: PO ~ 1; random: ~FSfamily	unresolved	339	false		plodiaPO	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,PO,random,FSfamily		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
plodia_iid	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/PlodiaPO.csv	https://cran.r-project.org/web/packages/MCMCglmm/vignettes/Overview.pdf	false	05c3f465e7987e8d7caa7e214fedddd90415a922	119	plodiaPO_iid	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: PO ~ 1; random: ~FSfamily	true	Phenoloxidase — Gaussian GLMM with Full-Sib Family Random Effect	fixed: PO ~ 1; random: ~FSfamily	unresolved	339	false		plodiaPO	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	fixed,PO,random,FSfamily		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
btdata_iid	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	137	btdata_iid	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	true	Blue Tit Tarsus — Gaussian GLMM with Foster-Nest Random Intercept	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	unresolved	340	false		btdata	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,tarsus,sex,hatchdate,random,fosternest		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
btdata_iid	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	137	btdata_iid	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	true	Blue Tit Tarsus — Gaussian GLMM with Foster-Nest Random Intercept	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	unresolved	340	false		btdata	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	fixed,tarsus,sex,hatchdate,random,fosternest		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
