row_index	deployed	historical_sha	source	key	source_path	source_line	name_claim	example_claim	dataset_claim	dataset_source_claim	formula_claim	formula_return	formula_match	family_claim	family_text_claim	family_claim_provenance	row_source_claim	verified_claim	hidden_claim
192	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	calcium	scripts/examples/kruschke.jl	229	Calcium RCT — Separate Group Means	calcium	calcium	https://jse.amstat.org/datasets/calcium.dat.txt	decrease ~ 0 + treatment	decrease ~ 0 + treatment	true			unresolved	https://jse.amstat.org/datasets/calcium.dat.txt	false	false
193	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	htwt	scripts/examples/kruschke.jl	297	Simple Linear Regression — Height Predicts Weight	htwt	htwt	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData300.csv	weight_z ~ 1 + height_z	weight_z ~ 1 + height_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData300.csv	false	false
194	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	hier_linreg	scripts/examples/kruschke.jl	315	Hierarchical Linear Regression — Varying Intercepts and Slopes	hier_linreg	hier_linreg	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	y_z ~ 1 + x_z + (1 + x_z || Subj)	y_z ~ 1 + x_z + (1 + x_z || Subj)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	false	false
195	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	income_famsize	scripts/examples/kruschke.jl	333	Income by Family Size — Measurement-Error Model	income_famsize	income_famsize	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/IncomeFamszState3yr.csv	median_income_z | se(se_z, sigma = TRUE) ~ 1 + family_size_z + I(family_size_z^2) + (1 + family_size_z + I(family_size_z^2) || State)	median_income_z | se(se_z, sigma = TRUE) ~ 1 + family_size_z + I(family_size_z^2) + (1 + family_size_z + I(family_size_z^2) || State)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/IncomeFamszState3yr.csv	false	false
196	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	guber1999_base	scripts/examples/kruschke.jl	363	Guber 1999 — Base Multiple Regression	guber1999	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	satt_z ~ 1 + spend_z + prcnt_take_z	satt_z ~ 1 + spend_z + prcnt_take_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	false	false
197	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	guber1999_complement	scripts/examples/kruschke.jl	390	Guber 1999 — Complement Proportion Predictor	guber1999	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	satt_z ~ 0 + Intercept + spend_z + prcnt_take_z + prop_not_take_z	satt_z ~ 0 + Intercept + spend_z + prcnt_take_z + prop_not_take_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	false	false
198	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	guber1999_interaction	scripts/examples/kruschke.jl	417	Guber 1999 — Interaction Term	guber1999	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	satt_z ~ 1 + spend_z + prcnt_take_z + interaction_z	satt_z ~ 1 + spend_z + prcnt_take_z + interaction_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	false	false
199	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	fruitfly_hierarchical	scripts/examples/kruschke.jl	455	Fruitfly — Hierarchical One-Way ANOVA	fruitfly	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	Longevity ~ 1 + (1 | CompanionNumber)	Longevity ~ 1 + (1 | CompanionNumber)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	false
200	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	fruitfly_pooled	scripts/examples/kruschke.jl	472	Fruitfly — Pooled Baseline	fruitfly	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	Longevity ~ 1	Longevity ~ 1	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	false
201	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	fruitfly_robust	scripts/examples/kruschke.jl	489	Fruitfly — Robust ANOVA with Heterogeneous Sigma	fruitfly	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	bf(Longevity ~ 0 + CompanionNumber, sigma ~ 0 + CompanionNumber)	bf(Longevity ~ 0 + CompanionNumber, sigma ~ 0 + CompanionNumber)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	false
202	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	fruitfly_ancova	scripts/examples/kruschke.jl	506	Fruitfly — ANCOVA with Thorax Covariate	fruitfly	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	Longevity ~ 1 + thorax_c + (1 | CompanionNumber)	Longevity ~ 1 + thorax_c + (1 | CompanionNumber)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	false
203	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	fruitfly_anhecova	scripts/examples/kruschke.jl	523	Fruitfly — ANHECOVA with Random Thorax Slope	fruitfly	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	Longevity ~ 1 + thorax_c + (1 + thorax_c | CompanionNumber)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	false	false
204	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	salary_anova	scripts/examples/kruschke.jl	560	Salary — Two-Way Random Effects ANOVA	salary	salary	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	false
205	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	salary_robust	scripts/examples/kruschke.jl	576	Salary — Robust ANOVA with Heterogeneous Residual Variance	salary	salary	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	bf(Salary ~ 1 + (1 | Pos) + (1 | Org) + (1 | Pos:Org), sigma ~ 1 + (1 | Pos:Org))	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	false	false
206	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	splitplot_field	scripts/examples/kruschke.jl	592	Split-Plot ANOVA — With Field Blocking	splitplot	splitplot	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Field) + (1 | Till:Fert)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	false
207	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	splitplot_nofield	scripts/examples/kruschke.jl	608	Split-Plot ANOVA — Without Field Blocking	splitplot	splitplot	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	Yield ~ 1 + (1 | Till) + (1 | Fert) + (1 | Till:Fert)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	false	false
208	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	htwt110_single	scripts/examples/kruschke.jl	635	Logistic Regression — Single Predictor (Weight)	htwt110	htwt110	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	male ~ 1 + weight_z	male ~ 1 + weight_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	false
209	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	htwt110_two_pred	scripts/examples/kruschke.jl	653	Logistic Regression — Two Predictors (Weight and Height)	htwt110	htwt110	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	male ~ 1 + weight_z + height_z	male ~ 1 + weight_z + height_z	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	false
210	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	htwt110_robust	scripts/examples/kruschke.jl	671	Robust Logistic Regression — Mixture with Guessing	htwt110	htwt110	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	bf(male ~ a * 0.5 + (1 - a) * 1 / (1 + exp(-(b0 + b1 * weight_z))), a + b0 + b1 ~ 1, nl = TRUE)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	false	false
211	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	softmax_categorical	scripts/examples/kruschke.jl	739	Softmax — Categorical Regression with Two Predictors	softmax	softmax1	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SoftmaxRegData1.csv	Y ~ 0 + Intercept + X1 + X2	Y ~ 0 + Intercept + X1 + X2	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SoftmaxRegData1.csv	false	false
212	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	softmax_baseline	scripts/examples/kruschke.jl	755	Softmax — Intercepts-Only Baseline	softmax	softmax1	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SoftmaxRegData1.csv	Y ~ 1	Y ~ 1	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SoftmaxRegData1.csv	false	false
213	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	condlog1_ordinal	scripts/examples/kruschke.jl	771	Conditional Logistic — Ordinal Regression (Data Set 1)	softmax	condlog1	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData1.csv	Y_ord ~ 1 + cs(X1) + cs(X2)	Y_ord ~ 1 + cs(X1) + cs(X2)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData1.csv	false	false
214	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	condlog2_ordinal	scripts/examples/kruschke.jl	787	Conditional Logistic — Ordinal Regression (Data Set 2)	softmax	condlog2	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData2.csv	Y_ord ~ 1 + cs(X1) + cs(X2)	Y_ord ~ 1 + cs(X1) + cs(X2)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/CondLogistRegData2.csv	false	false
215	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	ordinal_probit_intercept	scripts/examples/kruschke.jl	836	Ordinal Probit — Intercept Only	ordinal_probit	ordinal_probit	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	Y ~ 1	Y ~ 1	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	false	false
216	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	ordinal_probit_disc	scripts/examples/kruschke.jl	852	Ordinal Probit — Discrimination Parameter	ordinal_probit	ordinal_probit	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	bf(Y ~ 1 + X) + lf(disc ~ 0 + X, cmc = FALSE)	bf(Y ~ 1 + X) + lf(disc ~ 0 + X, cmc = FALSE)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	false	false
217	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	ordinal_probit_hetero	scripts/examples/kruschke.jl	868	Ordinal Probit — Heteroscedastic Gaussian Comparison	ordinal_probit	ordinal_probit	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	bf(Y ~ 0 + X, sigma ~ 0 + X)	bf(Y ~ 0 + X, sigma ~ 0 + X)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/OrdinalProbitData1.csv	false	false
218	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	happiness_assets	scripts/examples/kruschke.jl	884	Happiness and Assets — Cumulative Ordinal Probit	happiness_assets	happiness_assets	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HappinessAssetsDebt.csv	Happiness ~ 1 + Assets_s	Happiness ~ 1 + Assets_s	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HappinessAssetsDebt.csv	false	false
219	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	movies	scripts/examples/kruschke.jl	901	Movie Ratings — Cumulative Ordinal Regression	movies	movies	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Movies.csv	Rating ~ 1 + Year_s + Length_s	Rating ~ 1 + Year_s + Length_s	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Movies.csv	false	false
220	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	haireye_poisson	scripts/examples/kruschke.jl	930	Hair-Eye Color — Poisson Log-Linear	haireye	haireye	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	Count ~ 1 + (1 | Hair) + (1 | Eye) + (1 | Hair:Eye)	Count ~ 1 + (1 | Hair) + (1 | Eye) + (1 | Hair:Eye)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	false	false
221	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	haireye_binomial	scripts/examples/kruschke.jl	946	Hair-Eye Color — Binomial Version	haireye	haireye	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	Count | trials(264) ~ 1 + (1 | Hair) + (1 | Eye) + (1 | Hair:Eye)	Count | trials(264) ~ 1 + (1 | Hair) + (1 | Eye) + (1 | Hair:Eye)	true			unresolved	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HairEyeColor.csv	false	false
222	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	censored_missing	scripts/examples/kruschke.jl	987	Censored Data — Missing Values Model	censored	censored	synthetic	y_na ~ 1	y_na ~ 1	true			unresolved	synthetic	false	false
223	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	censored_lr	scripts/examples/kruschke.jl	1003	Censored Data — Left/Right Censoring	censored	censored	synthetic	y1 | cens(cen1) ~ 1	y1 | cens(cen1) ~ 1	true			unresolved	synthetic	false	false
224	true	05c3f465e7987e8d7caa7e214fedddd90415a922	kruschke	censored_interval	scripts/examples/kruschke.jl	1019	Censored Data — Interval Censoring	censored	censored	synthetic	y2 | cens(cen2, y3) ~ 1	y2 | cens(cen2, y3) ~ 1	true			unresolved	synthetic	false	false
225	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	epilepsy_base	scripts/examples/burkner_papers.jl	37	Epileptic Seizure Counts — Poisson GLMM	epilepsy	epilepsy	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	count ~ zBase * Trt + (1 | patient)	count ~ zBase * Trt + (1 | patient)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
226	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	epilepsy_trunc	scripts/examples/burkner_papers.jl	53	Epileptic Seizure Counts — Truncated Poisson	epilepsy	epilepsy	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)	count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
227	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	epilepsy_simple	scripts/examples/burkner_papers.jl	69	Epileptic Seizure Counts — Simplified Main Effects	epilepsy	epilepsy	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	count ~ Trt + (1 | patient)	count ~ Trt + (1 | patient)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
228	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	inhaler	scripts/examples/burkner_papers.jl	117	Inhaler Ordinal Ratings — Sequential Ratio Model	inhaler	inhaler	synthetic	rating ~ period + carry + cs(treat)	rating ~ period + carry + cs(treat)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
229	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	kidney	scripts/examples/burkner_papers.jl	169	Kidney Recurrence Times — Lognormal Survival	kidney	kidney	synthetic	time | cens(censored) ~ age * sex + disease + (1 | patient)	time | cens(censored) ~ age * sex + disease + (1 | patient)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
230	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	hetero_jss_sigma	scripts/examples/burkner_papers.jl	203	Heteroscedastic Model — Group-Specific Sigma	hetero_jss	hetero_jss	synthetic	bf(y ~ x, sigma ~ 0 + x)	bf(y ~ x, sigma ~ 0 + x)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
231	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	hetero_jss_quantile	scripts/examples/burkner_papers.jl	220	Quantile Regression — Asymmetric Laplace	hetero_jss	hetero_jss	synthetic	bf(y ~ x, quantile = 0.25)	bf(y ~ x, quantile = 0.25)	true			unresolved	https://doi.org/10.18637/jss.v080.i01	false	false
232	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	fish_rj_poisson	scripts/examples/burkner_papers.jl	250	Fish Counts — Poisson Baseline	fish_rj	fish_rj	http://paulbuerkner.com/data/fish.csv	count ~ persons + child + camper	count ~ persons + child + camper	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
233	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	fish_rj_zip	scripts/examples/burkner_papers.jl	266	Fish Counts — Zero-Inflated Poisson	fish_rj	fish_rj	http://paulbuerkner.com/data/fish.csv	bf(count ~ persons + child + camper, zi ~ child)	bf(count ~ persons + child + camper, zi ~ child)	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
234	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	rent99_spline	scripts/examples/burkner_papers.jl	307	Munich Rent Data — Tensor-Product Spline	rent99	rent99	synthetic	rentsqm ~ t2(area, yearc) + (1 | district)	rentsqm ~ t2(area, yearc) + (1 | district)	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
235	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	rent99_distr	scripts/examples/burkner_papers.jl	323	Munich Rent Data — Distributional Smooth Regression	rent99	rent99	synthetic	bf(rentsqm ~ t2(area, yearc) + (1 | ID1 | district), sigma ~ t2(area, yearc) + (1 | ID1 | district))	bf(rentsqm ~ t2(area, yearc) + (1 | ID1 | district), sigma ~ t2(area, yearc) + (1 | ID1 | district))	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
236	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	loss_rj	scripts/examples/burkner_papers.jl	369	Nonlinear Loss Development — Weibull Curve	loss_rj	loss_rj	synthetic	bf(cum ~ ult * (1 - exp(-(dev/theta)^omega)), ult ~ 1 + (1 | AY), omega ~ 1, theta ~ 1, nl = TRUE)	bf(cum ~ ult * (1 - exp(-(dev/theta)^omega)), ult ~ 1 + (1 | AY), omega ~ 1, theta ~ 1, nl = TRUE)	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
237	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	multi_member_equal	scripts/examples/burkner_papers.jl	413	Multiple Membership Model — Equal Weights	multi_member	multi_member	synthetic	y ~ 1 + (1 | mm(s1, s2))	y ~ 1 + (1 | mm(s1, s2))	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
238	true	05c3f465e7987e8d7caa7e214fedddd90415a922	burkner_papers	multi_member_weighted	scripts/examples/burkner_papers.jl	429	Multiple Membership Model — Weighted	multi_member	multi_member	synthetic	y ~ 1 + (1 | mm(s1, s2, weights = cbind(w1, w2)))	y ~ 1 + (1 | mm(s1, s2, weights = cbind(w1, w2)))	true			unresolved	https://doi.org/10.32614/RJ-2018-017	false	false
239	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	rw_jget_lr	scripts/examples/action_models.jl	82	Rescorla-Wagner × JGET — Learning Rate vs. Delusional Ideation	rw_jget	jget_sub	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/JGET	learning_rate ~ 1 + pdi_total + session + (1 | ID)	learning_rate ~ 1 + pdi_total + session + (1 | ID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/D_tutorials_examples/example_jget.jl	false	false
240	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	rw_jget_noise	scripts/examples/action_models.jl	103	Rescorla-Wagner × JGET — Action Noise vs. Delusional Ideation	rw_jget	jget_sub	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/JGET	action_noise ~ 1 + pdi_total + session + (1 | ID)	action_noise ~ 1 + pdi_total + session + (1 | ID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/D_tutorials_examples/example_jget.jl	false	false
241	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	pvl_igt_lr	scripts/examples/action_models.jl	122	PVL-Delta × IGT — Learning Rate vs. Clinical Group	pvl_igt	ahn_igt	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/ahn_et_al_2014	learning_rate ~ clinical_group + (1 | subjID)	learning_rate ~ clinical_group + (1 | subjID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/C_premade_models/pvl_delta.jl	false	false
242	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	pvl_igt_reward	scripts/examples/action_models.jl	140	PVL-Delta × IGT — Reward Sensitivity vs. Clinical Group	pvl_igt	ahn_igt	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/ahn_et_al_2014	reward_sensitivity ~ clinical_group + (1 | subjID)	reward_sensitivity ~ clinical_group + (1 | subjID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/C_premade_models/pvl_delta.jl	false	false
243	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	pvl_igt_loss	scripts/examples/action_models.jl	157	PVL-Delta × IGT — Loss Aversion vs. Clinical Group	pvl_igt	ahn_igt	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/ahn_et_al_2014	loss_aversion ~ clinical_group + (1 | subjID)	loss_aversion ~ clinical_group + (1 | subjID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/C_premade_models/pvl_delta.jl	false	false
